utterance,file
en ting med meg liksom jeg var jo singel når jeg kom hit da # var liksom ingen til å stå ansvar for sånn liksom men det er sikkert ikke lett vet du,BB_d53_AML.anonym.txt
ja du da har ikke du bestemor og,BB_d53_AML.anonym.txt
jo men det er jo noe helt annet vi er jo voksne mennesker jeg gjør jo som jeg vil jeg har ikke nå står ikke vi i hundestilling uten dyne heller da,BB_d53_AML.anonym.txt
* ja,BB_d53_AML.anonym.txt
e,BB_d53_AML.anonym.txt
# det har vi ikke gjort,BB_d53_AML.anonym.txt
* fy_faen | * du hva er,BB_d53_AML.anonym.txt
hva er forskjellen da dem ser jo at du har sex uansett,BB_d53_AML.anonym.txt
* altså,BB_d53_AML.anonym.txt
ja ja men dem har ikke sett noe for vi har på oss dyner,BB_d53_AML.anonym.txt
men det men det blir jo annerl- ...,BB_d53_AML.anonym.txt
"* "" hundestilling """,BB_d53_AML.anonym.txt
doggy heter det,BB_d53_AML.anonym.txt
ok,BB_d53_AML.anonym.txt
""" hundestilling uten dyne """,BB_d53_AML.anonym.txt
jammen altså hva hva hva er forskjellen da folk skjønner jo at dere har samleie,BB_d53_AML.anonym.txt
ja ja men jeg har kommer aldri til å forsvare det heller jeg for at det er # ikke sant det her er jo # det er jo # det er jo normalt å ha sex ute jeg hadde hatt det ute jeg akkurat som jeg syns det,BB_d53_AML.anonym.txt
så mye som du har hatt her inne ?,BB_d53_AML.anonym.txt
hm ## mye du ## mye sex vi har ikke ha- i forhold til de så vi har ikke vi hatt mye sex altså ## de der de tar bare kaka de,BB_d53_AML.anonym.txt
ja,BB_d53_AML.anonym.txt
mm # men altså det var ikke det jeg mente jeg snakka om når man kom- ...,BB_d53_AML.anonym.txt
* men det er på grunn av meg,BB_d53_AML.anonym.txt
jeg snakker om man når kom- når man kommer ut,BB_d53_AML.anonym.txt
ja ?,BB_d53_AML.anonym.txt
ja ## så kommer Anne Mona til å ha det mere vanskelig enn jeg har trur jeg,BB_d53_AML.anonym.txt
jeg kommer til å ha det verst ## alle har sett på meg som den knulleren og sånn ## også har jeg bare knulla litt,BB_d53_AML.anonym.txt
litt bompi bompi hver jævla dag,BB_d53_AML.anonym.txt
det har faktisk gått dager hvor jeg og Rodney ikke har hatt sex,BB_d53_AML.anonym.txt
* flere ganger om dagen,BB_d53_AML.anonym.txt
ja,BB_d53_AML.anonym.txt
"ja "" det har faktisk gått dager uten at vi har sex """,BB_d53_AML.anonym.txt
ja for du legger det fram som vi skulle ha gjort det flere ganger hver jævla dag,BB_d53_AML.anonym.txt
ja det er vel nå vært e gjennomsnittlig så har dere vel gjort det minst en gang en gang om dagen siden dere begynte ## gjennomsnittlig # det det har vært en del ganger med fler ga- fler ganger om dagen,BB_d53_AML.anonym.txt
* i ett sett * ja,BB_d53_AML.anonym.txt
nei ikke så veldig mange ## noen,BB_d53_AML.anonym.txt
men det har ikke vært så veldig mange dager uten heller,BB_d53_AML.anonym.txt
altså hvis jeg hadde vært faren din # hvis hvis jeg hadde vært faren din så hadde jeg hadde jeg ikke vært direkte stolt av at dattera mi lå og hadde sex på tv altså,BB_d53_AML.anonym.txt
* så klart jeg vet at dem satt,BB_d53_AML.anonym.txt
nei så klart,BB_d53_AML.anonym.txt
* hvis du hadde vært faren,BB_d53_AML.anonym.txt
min da ?,BB_d53_AML.anonym.txt
det er sikkert ikke kult,BB_d53_AML.anonym.txt
det er ...,BB_d53_AML.anonym.txt
* den er grei den,BB_d53_AML.anonym.txt
det er ikke det jeg sier # men det er også ...,BB_d53_AML.anonym.txt
* doggy,BB_d53_AML.anonym.txt
kom igjen doggy,BB_d53_AML.anonym.txt
men det er jo også sånn at man er en voksen menneske jeg gjør jo hva jeg vil jeg s- # står for så lenge,BB_d53_AML.anonym.txt
det er det som er hele poenget at man så lenge den dagen man ikke kan stå for det man har gjort # så er man i da er man i store problemer,BB_d53_AML.anonym.txt
mm # men trur du at trur du at du kommer angre angre litt på det etterhvert da ?,BB_d53_AML.anonym.txt
nei,BB_d53_AML.anonym.txt
trur ikke det ?,BB_d53_AML.anonym.txt
jeg kommer til å tenke tenke over det sikkert når jeg kommer ut men allikevel så er jeg veldig # fast bestemt på at,BB_d53_AML.anonym.txt
jeg hadde aldri gjort det hvis jeg hadde vært i tvil liksom hvis jeg hadde visst at jeg ikke kunne stå for det at det var noe jeg ikke ville så hadde jeg aldri gjort det,BB_d53_AML.anonym.txt
* aldri,BB_d53_AML.anonym.txt
når du før du kom inn hit tenkte du at nå kommer jeg til å ha sex # i løpet av de hundre hundre dagene # hvis du skal bli her i hundre dager ?,BB_d53_AML.anonym.txt
jeg var så sikker på at ikke jeg skulle ha sex her inne jeg,BB_d53_AML.anonym.txt
også sånn som hun kommer til å bli fremstilt her og sånn som # jeg kjenner Anne Mona på en måte en stund her jeg kjenner jo litt bedre nå,BB_d53_AML.anonym.txt
men altså # sånn som jeg kjenner Anne Mona så er det en jente som gir faen i alt,BB_d53_AML.anonym.txt
"også når hun kom inn her nå så tenkte jeg liksom ## "" nei ## sex med Ramsy "" også tenkte jeg "" nå angrer a seg sikkert jævlig "" også sa- samme kvelden så hadde dem sex igjen",BB_d53_AML.anonym.txt
* tenkte jeg,BB_d53_AML.anonym.txt
ja,BB_d53_AML.anonym.txt
""" helvete hva er det a driver med "" # også er a helt kald på det hun gir totalt faen tenkte jeg",BB_d53_AML.anonym.txt
og sånn som jeg ser på hun så er hun bare ei som kan # knulle hvem som helst hvor som helst men hun er jo ikke sånn i det hele tatt,BB_d53_AML.anonym.txt
men det er sånn som har skjedd når a kom inn hit fordi at # dette var hennes ## første gang ut i fra Flekkefjord på måte,BB_d53_AML.anonym.txt
mm,BB_d53_AML.anonym.txt
utenfra vennekretsen og nye # nye impulser,BB_d53_AML.anonym.txt
men jeg tror alle har godt av det # å # bytte miljø en gang i blant og # bli kjent med nye mennesker # skjønne at verden ikke er den ene lille flekken du har bodd på hele livet ditt,BB_d53_AML.anonym.txt
ja,BB_d53_AML.anonym.txt
men ikke sant det er folk som aldri har gjort noe annet som er fornøyde med # akkurat # i den i akkurat den situasjonen de er i og lever i,BB_d53_AML.anonym.txt
og det er jo # helt greit det hvis de aldri # ønsker noe mer heller # så er jo det kjempefint ## for de,BB_d53_AML.anonym.txt
ja men ## det er jo ikke sikk- det kan hende dem ønsker mye men dem har kommet i en vane ## som gjør slik at ## at dagene bare kopierer hverandre og alt er likt,BB_d53_AML.anonym.txt
* og,BB_d53_AML.anonym.txt
mm,BB_d53_AML.anonym.txt
det at dem ikke gjør noe nytt det kommer på uvitenhet at dem ikke # veit # hva det nye er og hva de andre tingene er,BB_d53_AML.anonym.txt
ja derfor så er det veldig # sunt for folk # å skifte litt miljø # og gjøre sånne ting,BB_d53_AML.anonym.txt
ja,BB_d53_AML.anonym.txt
men ## man skal ikke si at det er det beste,BB_d53_AML.anonym.txt
* fordi,BB_d53_AML.anonym.txt
nei nei nei,BB_d53_AML.anonym.txt
at # det er m- faktisk mange som # er fornøyd med å leve ## der de alltid har bodd ## å ikke gjøre noe andre ting enn å,BB_d53_AML.anonym.txt
* ja ja,BB_d53_AML.anonym.txt
så klart,BB_d53_AML.anonym.txt
så # det ja,BB_d53_AML.anonym.txt
"for jeg trur ikke for_eksempel Anne Mona jeg trur hun egentlig var # fornøyd i situasjonen hun var før hun kom inn her og tenkte at # "" kanskje det er noe mere """,BB_d53_AML.anonym.txt
mm,BB_d53_AML.anonym.txt
kanskje a hadde tenkt på noe i Flekkefjord liksom og kanskje følt seg låst men allikevel tenkte at hun hadde det bra for hun hadde alt det a hadde,BB_d53_AML.anonym.txt
det har jeg og Anne Mona snakka om sånn som at ## vet ikke om a har snakka med deg om det det med at ## at når jeg snakka med Anne Mona første gang eller andre sier det så liksom,BB_d53_AML.anonym.txt
""" du er fire og tjue år du har tre biler du har egen veikro og eget hus # og samboer forlova # du da Anne Mona så mye du har klart bare være fire og tjue år # og har bikkje """,BB_d53_AML.anonym.txt
nå skal vi se om Anette som kjenner seg sjøl så godt klarer å komme seg opp da ## bare drit i det,BB_d54_AML.anonym.txt
* de andre da ?,BB_d54_AML.anonym.txt
ja hun skvatt opp for hun trudde det var den derre alarmen igjen trudde det var,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
reveljen # og når hun skjønte at det var reveljen så skrudde a av lyset # gikk og la seg igjen,BB_d54_AML.anonym.txt
men hun har sagt flere ganger at hun når det når det gjelder noe # så spiller det ingen rolle da da kan a godt bare ligge å # demre litt og kule n,BB_d54_AML.anonym.txt
det kan godt hende at dem driver og kler på seg nå for alt jeg veit men ## tviler på det,BB_d54_AML.anonym.txt
skal se dem får farta på seg når det er to minutter igjen,BB_d54_AML.anonym.txt
nei faen du be de få opp farta det er to minutter det er revelja går nå,BB_d54_AML.anonym.txt
nå må dere komme dere ut forte dere da for faen ## har to minutter,BB_d54_AML.anonym.txt
ja det er det samme som flyalarmen det går bra det,BB_d54_AML.anonym.txt
* nei det er,BB_d54_AML.anonym.txt
to minutter det er fire minutter da,BB_d54_AML.anonym.txt
ja no problemo,BB_d54_AML.anonym.txt
nei har du tatt mi lue nå,BB_d54_AML.anonym.txt
ja ja nei men det kan godt hende,BB_d54_AML.anonym.txt
dritt nå i det vi skal fire flagget,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
rett,BB_d54_AML.anonym.txt
gi oss oppgaven hvert fall da,BB_d54_AML.anonym.txt
å herregud da kan du slappe av eller ?,BB_d54_AML.anonym.txt
jammen hvis du skal på do,BB_d54_AML.anonym.txt
ja jeg nei jeg skal ikke på do jeg skal ta ut noe av øyet mitt for jeg har vondt i øyet det tar to minutter maks,BB_d54_AML.anonym.txt
kan kan du legge igjen arket her så vi kan lese det ?,BB_d54_AML.anonym.txt
ja det kan jeg godt gjøre,BB_d54_AML.anonym.txt
takk,BB_d54_AML.anonym.txt
vær så god,BB_d54_AML.anonym.txt
grumpy,BB_d54_AML.anonym.txt
kjenner meg sjøl så godt at hvis det er noe må noe jeg må stå opp til ## da våkner jeg da kan jeg bare ligge og slappe av i ti minutter etterpå,BB_d54_AML.anonym.txt
e hvert lag får hver sin melding # denne meldingen skal fremføres til motstanderlaget ved bruk av semaforalfabetet # lagsjefene skal utnevne en på hvert lag til å fremføre meldingen,BB_d54_AML.anonym.txt
vi skal si en e vi skal får en melding vi skal lese opp,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
og den skal vi gi gi til mot- motstanderlaget,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
og motstanderlaget skal tolke den så fort dem klarer,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
og e ## den som tolker meldingen fortest har vunnet,BB_d54_AML.anonym.txt
ja # å ja så det,BB_d54_AML.anonym.txt
dem så de kan jo bestemme hvilken fart dem vil gi oss meldingen i,BB_d54_AML.anonym.txt
å herregud,BB_d54_AML.anonym.txt
faen vi fikk jo ikke,BB_d54_AML.anonym.txt
lille,BB_d54_AML.anonym.txt
"* "" lilla",BB_d54_AML.anonym.txt
kanin har landet i den blå engen,BB_d54_AML.anonym.txt
nei nå har vi dritet oss ut,BB_d54_AML.anonym.txt
* ok,BB_d54_AML.anonym.txt
kjør han en gang til # kjapt,BB_d54_AML.anonym.txt
og ta det i fra,BB_d54_AML.anonym.txt
* nei,BB_d54_AML.anonym.txt
bare kjør hele kjapt,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
""" l "" ## "" i "" ## "" l "" ## "" l "" ### "" e "" "" e "" # "" n "" # "" g "" # "" e "" # "" n """,BB_d54_AML.anonym.txt
"* "" lille kanin har landet i den store blå engen "" - "" store blå engen "" si det Anette",BB_d54_AML.anonym.txt
""" lille kanin har landet i den store blå engen """,BB_d54_AML.anonym.txt
"* det var ikke noe "" blå "" der nei",BB_d54_AML.anonym.txt
og dere put some effort dere òg da # herregud,BB_d54_AML.anonym.txt
* f- faen,BB_d54_AML.anonym.txt
ja dere brukte jo,BB_d54_AML.anonym.txt
hvis de skal stå der_oppe og knote nå da blir jeg forbanna altså,BB_d54_AML.anonym.txt
""" ørnen "" - "" ørnen """,BB_d54_AML.anonym.txt
* ja,BB_d54_AML.anonym.txt
det var det jeg tenkte ja,BB_d54_AML.anonym.txt
""" a "" ## "" lavt "" kanskje ## hva i helvete er det da",BB_d54_AML.anonym.txt
du vet du du klarer ikke å holde kjeft du # det er merkelig altså,BB_d54_AML.anonym.txt
"* "" ørnen",BB_d54_AML.anonym.txt
"flyr lavere enn fisken hopper i fjellet "" ## "" ørnen flyr lavere enn fisken hopper i fjellet """,BB_d54_AML.anonym.txt
hva sa dere ?,BB_d54_AML.anonym.txt
""" ørnen flyr lavere enn fisken hopper i fjellet """,BB_d54_AML.anonym.txt
""" ørnen flyr lavere enn fisk- """,BB_d54_AML.anonym.txt
""" ørnen flyr lavere enn fisken hopper i fjellet """,BB_d54_AML.anonym.txt
* ja det er det,BB_d54_AML.anonym.txt
yes ## fy fader,BB_d54_AML.anonym.txt
skal jeg lukke igjen ?,BB_d54_AML.anonym.txt
e ja - ja jeg trur at,BB_d54_AML.anonym.txt
Rodney ?,BB_d54_AML.anonym.txt
hm ?,BB_d54_AML.anonym.txt
dusje ?,BB_d54_AML.anonym.txt
dere dusja i_går_kveld dere ?,BB_d54_AML.anonym.txt
*,BB_d54_AML.anonym.txt
ja i dag eller,BB_d54_AML.anonym.txt
* hva du vil frem til da ?,BB_d54_AML.anonym.txt
neida # jeg skal bare vite hvem som skal dusje her,BB_d54_AML.anonym.txt
det er et eller annet du vil frem til du skal du skal du- dusje lengre du,BB_d54_AML.anonym.txt
jeg skal vite hvem som skal dusje sånn at vi jeg veit hvor lenge vi har hver av oss,BB_d54_AML.anonym.txt
m,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
men du er jo du fisker jo etter å få få dusje lengre det er det # du liker å dusje lenge,BB_d54_AML.anonym.txt
ja # og så ? # jeg liker å dusje lenge,BB_d54_AML.anonym.txt
* ja,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
det er det du,BB_d54_AML.anonym.txt
* slutt og,BB_d54_AML.anonym.txt
tull nå da herregud må jo få lov å spørre om dere skal dusje eller ikke,BB_d54_AML.anonym.txt
* det er det du fisker etter,BB_d54_AML.anonym.txt
jammen hun gjør det jo hver gang,BB_d54_AML.anonym.txt
*,BB_d54_AML.anonym.txt
hæ ?,BB_d54_AML.anonym.txt
jammen hun gjør det jo hver gang det er det er ikke noe gærent i det hun liker å dusje lenge men altså,BB_d54_AML.anonym.txt
* men du kverulerer så jævlig # du kverulerer,BB_d54_AML.anonym.txt
så jævlig # kan du ikke bare svare kan du ikke bare svare da ?,BB_d54_AML.anonym.txt
* kverulerer ?,BB_d54_AML.anonym.txt
* nei,BB_d54_AML.anonym.txt
oi Roy kverulerer du nei å herregud Roy oi oi oi ## gjør aldri det du,BB_d54_AML.anonym.txt
## er du er du i gang igjen ?,BB_d54_AML.anonym.txt
skal du dusje ? - det spørs,BB_d54_AML.anonym.txt
jeg ?,BB_d54_AML.anonym.txt
spørs,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
spørs,BB_d54_AML.anonym.txt
hva du mener med det ?,BB_d54_AML.anonym.txt
om vi skal ha hottub seinere,BB_d54_AML.anonym.txt
skal drive og slå ?,BB_d54_AML.anonym.txt
nei men hva mener du med at jeg er i gang igjen ?,BB_d54_AML.anonym.txt
hvis vi skal ha det da gidder ikke jeg å,BB_d54_AML.anonym.txt
er du i gang igjen driver du og fyrer deg opp igjen,BB_d54_AML.anonym.txt
dusje nå # for da dusjer jeg etterpå,BB_d54_AML.anonym.txt
er du i gang igjen eller ?,BB_d54_AML.anonym.txt
og hvis ikke skal jeg altså dusje,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
nå,BB_d54_AML.anonym.txt
ser sånn ut,BB_d54_AML.anonym.txt
sier du det,BB_d54_AML.anonym.txt
Anne Mona,BB_d54_AML.anonym.txt
ser det sånn ut,BB_d54_AML.anonym.txt
skal du dusje ?,BB_d54_AML.anonym.txt
em # jeg trur jeg skal dusje ### vi har jo ganske lang tid uansett har vi ikke det,BB_d54_AML.anonym.txt
å ## deilig vet du,BB_d54_AML.anonym.txt
skal vi inn og slappe av litt eller ?,BB_d54_AML.anonym.txt
ja,BB_d54_AML.anonym.txt
ja # ja # og vi skal kose slappe av kose oss,BB_d54_AML.anonym.txt
* ja,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
# av buksa sånn jeg gidder ikke å ligge i det,BB_d54_AML.anonym.txt
hæ ?,BB_d54_AML.anonym.txt
ta av meg buksa jeg gidder ikke å ligge i det,BB_d54_AML.anonym.txt
""" ta """,BB_d54_AML.anonym.txt
bare tar av meg tøyet for jeg gidder ikke å ligge i det,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
når det er sånn,BB_d54_AML.anonym.txt
hvis du skal stå spå et spørsmål ikke sant,BB_d54_AML.anonym.txt
* m,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
må du høre spørsmålet da ?,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
hva da for noe ?,BB_d54_AML.anonym.txt
nei jeg behøver ikke kortene veit svaret allikevel # jeg behøver ikke å vite det,BB_d54_AML.anonym.txt
men får du noe nei- og ja-svar da holdt på_si ?,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
hva du skal spørre om som er så hemmelig ?,BB_d54_AML.anonym.txt
# ingenting,BB_d54_AML.anonym.txt
jo,BB_d54_AML.anonym.txt
det er ikke hemmelig,BB_d54_AML.anonym.txt
jo ellers hadde du sagt det,BB_d54_AML.anonym.txt
* jo,BB_d54_AML.anonym.txt
nei har nå aldri snakka om det før,BB_d54_AML.anonym.txt
du spurte hun ei annen gang om om det gikk an å svar- få svar på et spørsmål,BB_d54_AML.anonym.txt
sant han gjorde ?,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
jammen da sp- da spurte ikke jeg om du må du vite spørsmålet,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
* nei,BB_d54_AML.anonym.txt
men du vet jo det er et spørsmål,BB_d54_AML.anonym.txt
da er det jo hemmelig,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
siden du ikke tør å si det til Anita,BB_d54_AML.anonym.txt
*,BB_d54_AML.anonym.txt
nei det er ikke snakk om å tørre å si,BB_d54_AML.anonym.txt
"ok "" vil "" da",BB_d54_AML.anonym.txt
skal vi prøve ?,BB_d54_AML.anonym.txt
nei fy_faen,BB_d54_AML.anonym.txt
jo gjør det,BB_d54_AML.anonym.txt
* ja jeg skal snu meg vekk ## ja jeg lover,BB_d54_AML.anonym.txt
ja da får du snu deg vekk når jeg skal # jeg skal bli disse korta ellers så blir det for dumt,BB_d54_AML.anonym.txt
jeg lover #,BB_d54_AML.anonym.txt
*,BB_d54_AML.anonym.txt
ok du får sitte der du da,BB_d54_AML.anonym.txt
## skal jeg sitte under teppet,BB_d54_AML.anonym.txt
også har ikke du lov å flire,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
nå tar du e du husker du vrir den med klokka,BB_d54_AML.anonym.txt
* og,BB_d54_AML.anonym.txt
ja sånn,BB_d54_AML.anonym.txt
ja # og nå konsentrerer du deg # om det ene spørsmålet,BB_d54_AML.anonym.txt
mm,BB_d54_AML.anonym.txt
ok # nå kan du se Anne Mona,BB_d54_AML.anonym.txt
ok em e skal jeg ta en generell eller e # kjærlighets- e ## altså # for det er # klassiske hesteskoen som er litt sånn generell så er det kjærlighetshesteskoen så er det arbeidshesteskoen,BB_d54_AML.anonym.txt
hvilken av de ## du kan hviske det til meg sånn her,BB_d54_AML.anonym.txt
*,BB_d54_AML.anonym.txt
jeg skal holde meg for ørene,BB_d54_AML.anonym.txt
kjærlighets,BB_d54_AML.anonym.txt
ok # ja,BB_d54_AML.anonym.txt
em hold deg litt for øra nå ## i personlige forhold så betyr det her kortet at # du kan ha sperringer # på først_og_fremst det følelsesmessige eller det seksuelle planet,BB_d54_AML.anonym.txt
em # du føler deg kanskje avskåret fra hjertet ditt og ute av stand til å uttrykk- uttrykke hengivenhet ## em,BB_d54_AML.anonym.txt
mm ## skulle akkurat til å lese siste setningen men det var kanskje ikke noe vits i # impotens kan spolere det seksuelle forholdet,BB_d54_AML.anonym.txt
det var sikkert ikke noe vits i,BB_d54_AML.anonym.txt
nei # men du skjønte poenget der ? ## så tipset til deg er liksom ## altså det er ikke noe mer enn å ## prøve å få ned de sperringene og barrierene dine og # prøve å være litt hengiven # du også,BB_d54_AML.anonym.txt
* mm,BB_d54_AML.anonym.txt
ja jeg har nå ståpikk da,BB_d54_AML.anonym.txt
nei det er absolutt ikke det samme det veit du,BB_d54_AML.anonym.txt
hæ ?,BB_d54_AML.anonym.txt
det er jo ikke det samme,BB_d54_AML.anonym.txt
nei,BB_d54_AML.anonym.txt
e ## advarsel ja # e hvis du innleder et romantisk forhold nå ## så skal du være ## e du skal gå langsomt fram ## det var også den her ## em # for # den nye venninnen din kan være ## ja det er litt dumt å si fordi,BB_d54_AML.anonym.txt
